State,County,Month,AvgDailyMaxAirTempF,AvgDailyMinAirTempF
13,"Charlton County, GA",6,88.95,72.89
13,"Charlton County, GA",7,90.38,76.19
13,"Charlton County, GA",8,89.47,76.33
13,"Charlton County, GA",9,86.26,72.11
13,"Charlton County, GA",10,79.92,61.99
13,"Charlton County, GA",11,72.45,52.47
13,"Charlton County, GA",12,65.33,45.31
13,"Charlton County, GA",,78.11,59.88
13,"Chatham County, GA",1,60.54,43.35
13,"Chatham County, GA",2,63.88,46.21
13,"Chatham County, GA",3,69.52,51.18
13,"Chatham County, GA",4,76.01,56.58
13,"Chatham County, GA",5,83,65.03
13,"Chatham County, GA",6,88.37,73.22
13,"Chatham County, GA",7,90.4,77.1
13,"Chatham County, GA",8,89,76.83
13,"Chatham County, GA",9,85.3,72.18
13,"Chatham County, GA",10,78.34,61.99
13,"Chatham County, GA",11,70.87,53.13
13,"Chatham County, GA",12,63.17,46.1
13,"Chatham County, GA",,76.59,60.31
13,"Chattahoochee County, GA",1,55.18,38.35
13,"Chattahoochee County, GA",2,59.61,41.49
13,"Chattahoochee County, GA",3,66.97,47.73
13,"Chattahoochee County, GA",4,74.18,54.92
13,"Chattahoochee County, GA",5,81.72,64.64
13,"Chattahoochee County, GA",6,87.64,72.75
13,"Chattahoochee County, GA",7,89.78,76.14
13,"Chattahoochee County, GA",8,89.62,76.17
13,"Chattahoochee County, GA",9,85.03,69.29
13,"Chattahoochee County, GA",10,76.18,57.27
13,"Chattahoochee County, GA",11,66.76,47.81
13,"Chattahoochee County, GA",12,57.84,40.52
13,"Chattahoochee County, GA",,74.27,57.33
13,"Chattooga County, GA",1,48.66,32.58
13,"Chattooga County, GA",2,53.04,35.97
13,"Chattooga County, GA",3,60.78,42.5
13,"Chattooga County, GA",4,68.85,50.7
13,"Chattooga County, GA",5,76.9,60.56
13,"Chattooga County, GA",6,83.78,68.97
13,"Chattooga County, GA",7,86.76,73.09
13,"Chattooga County, GA",8,86.94,72.71
13,"Chattooga County, GA",9,81.19,64.75
13,"Chattooga County, GA",10,71.17,52.62
13,"Chattooga County, GA",11,60.84,43.26
13,"Chattooga County, GA",12,51.3,35.41
13,"Chattooga County, GA",,69.26,52.84
13,"Cherokee County, GA",1,48.73,32.45
13,"Cherokee County, GA",2,52.89,35.71
13,"Cherokee County, GA",3,60.64,42.21
13,"Cherokee County, GA",4,68.65,50.09
13,"Cherokee County, GA",5,76.61,59.9
13,"Cherokee County, GA",6,83.43,68.36
13,"Cherokee County, GA",7,86.3,72.39
13,"Cherokee County, GA",8,86.44,72.25
13,"Cherokee County, GA",9,80.73,64.57
13,"Cherokee County, GA",10,70.77,52.25
13,"Cherokee County, GA",11,60.8,43.02
13,"Cherokee County, GA",12,51.39,35.23
13,"Cherokee County, GA",,69.02,52.45
13,"Clarke County, GA",1,51.14,33.98
13,"Clarke County, GA",2,55.12,36.7
13,"Clarke County, GA",3,62.75,43.2
13,"Clarke County, GA",4,70.76,50.81
13,"Clarke County, GA",5,78.8,60.88
13,"Clarke County, GA",6,86.12,69.78
13,"Clarke County, GA",7,88.95,73.76
13,"Clarke County, GA",8,88.49,73.5
13,"Clarke County, GA",9,82.66,66.04
13,"Clarke County, GA",10,72.9,53.63
13,"Clarke County, GA",11,63.16,44.29
13,"Clarke County, GA",12,53.79,36.54
13,"Clarke County, GA",,71.29,53.68
13,"Clay County, GA",1,57.3,39.14
13,"Clay County, GA",2,61.56,42.27
13,"Clay County, GA",3,68.6,48.34
13,"Clay County, GA",4,75.53,55.21
13,"Clay County, GA",5,83.19,64.97
13,"Clay County, GA",6,88.52,73.05
13,"Clay County, GA",7,90.1,76.26
13,"Clay County, GA",8,89.72,76.2
13,"Clay County, GA",9,85.98,69.94
13,"Clay County, GA",10,77.74,57.6
13,"Clay County, GA",11,68.61,48.33
13,"Clay County, GA",12,60.05,41.24
13,"Clay County, GA",,75.64,57.79
13,"Clayton County, GA",1,50.78,33.73
13,"Clayton County, GA",2,54.91,36.9
13,"Clayton County, GA",3,62.54,43.33
13,"Clayton County, GA",4,70.33,50.93
13,"Clayton County, GA",5,78.22,60.92
13,"Clayton County, GA",6,85.1,69.43
13,"Clayton County, GA",7,87.9,73.43
13,"Clayton County, GA",8,87.7,73.34
13,"Clayton County, GA",9,82.06,65.85
13,"Clayton County, GA",10,72.36,53.42
13,"Clayton County, GA",11,62.73,44.11
13,"Clayton County, GA",12,53.49,36.42
13,"Clayton County, GA",,70.75,53.57
13,"Clinch County, GA",1,61.44,41.24
13,"Clinch County, GA",2,65.16,44.28
13,"Clinch County, GA",3,71.14,49.57
13,"Clinch County, GA",4,77.5,55.88
13,"Clinch County, GA",5,84.59,64.45
13,"Clinch County, GA",6,89.12,72.58
13,"Clinch County, GA",7,90.58,75.89
13,"Clinch County, GA",8,89.62,76.1
13,"Clinch County, GA",9,86.37,71.34
13,"Clinch County, GA",10,79.43,60.24
13,"Clinch County, GA",11,71.54,50.67
13,"Clinch County, GA",12,64.05,43.51
13,"Clinch County, GA",,77.6,58.88
13,"Cobb County, GA",1,49.63,32.53
13,"Cobb County, GA",2,53.83,35.76
13,"Cobb County, GA",3,61.64,42.27
13,"Cobb County, GA",4,69.61,50.08
13,"Cobb County, GA",5,77.54,60.04
13,"Cobb County, GA",6,84.39,68.64
13,"Cobb County, GA",7,87.27,72.81
13,"Cobb County, GA",8,87.22,72.66
13,"Cobb County, GA",9,81.52,64.81
13,"Cobb County, GA",10,71.61,52.2
13,"Cobb County, GA",11,61.71,42.89
13,"Cobb County, GA",12,52.32,35.19
13,"Cobb County, GA",,69.93,52.57
13,"Coffee County, GA",1,59.22,39.4
13,"Coffee County, GA",2,63.21,42.56
13,"Coffee County, GA",3,69.56,48.14
13,"Coffee County, GA",4,76.42,54.74
13,"Coffee County, GA",5,84.27,63.63
13,"Coffee County, GA",6,89.43,72.08
13,"Coffee County, GA",7,90.97,75.55
13,"Coffee County, GA",8,89.68,75.5
13,"Coffee County, GA",9,85.96,69.79
13,"Coffee County, GA",10,78.36,57.75
13,"Coffee County, GA",11,70.22,48.52
13,"Coffee County, GA",12,62.02,41.54
13,"Coffee County, GA",,76.67,57.51
13,"Colquitt County, GA",1,58.79,39.68
13,"Colquitt County, GA",2,62.69,42.92
13,"Colquitt County, GA",3,69.01,48.79
13,"Colquitt County, GA",4,75.84,55.51
13,"Colquitt County, GA",5,83.61,64.81
13,"Colquitt County, GA",6,88.5,72.65
13,"Colquitt County, GA",7,89.89,75.47
13,"Colquitt County, GA",8,89.15,75.44
13,"Colquitt County, GA",9,85.94,70.14
13,"Colquitt County, GA",10,78.39,58.47
13,"Colquitt County, GA",11,69.75,49.32
13,"Colquitt County, GA",12,61.62,42.02
13,"Colquitt County, GA",,76.16,58.01
13,"Columbia County, GA",1,53.2,34.99
13,"Columbia County, GA",2,57.28,37.88
13,"Columbia County, GA",3,64.9,44.3
13,"Columbia County, GA",4,72.78,51.41
13,"Columbia County, GA",5,80.99,61.52
13,"Columbia County, GA",6,88.21,70.75
13,"Columbia County, GA",7,91.03,74.99
13,"Columbia County, GA",8,90.1,74.62
13,"Columbia County, GA",9,84.63,67.47
13,"Columbia County, GA",10,74.86,54.42
13,"Columbia County, GA",11,65.39,45.02
13,"Columbia County, GA",12,55.92,37.32
13,"Columbia County, GA",,73.34,54.64
13,"Cook County, GA",1,59.53,39.64
13,"Cook County, GA",2,63.33,42.73
13,"Cook County, GA",3,69.48,48.34
13,"Cook County, GA",4,76.27,55.04
13,"Cook County, GA",5,83.99,64.13
13,"Cook County, GA",6,88.85,72.27
13,"Cook County, GA",7,90.19,75.14
13,"Cook County, GA",8,89.29,75.24
13,"Cook County, GA",9,86.1,70.13
13,"Cook County, GA",10,78.67,58.44
13,"Cook County, GA",11,70.24,49.07
13,"Cook County, GA",12,62.28,41.86
13,"Cook County, GA",,76.58,57.74
13,"Coweta County, GA",1,51.36,34.1
13,"Coweta County, GA",2,55.53,37.26
13,"Coweta County, GA",3,63.11,43.65
13,"Coweta County, GA",4,70.82,51.31
13,"Coweta County, GA",5,78.46,61.15
13,"Coweta County, GA",6,85.14,69.56
13,"Coweta County, GA",7,88,73.59
13,"Coweta County, GA",8,87.95,73.44
13,"Coweta County, GA",9,82.49,65.76
13,"Coweta County, GA",10,72.88,53.49
13,"Coweta County, GA",11,63.21,44.05
13,"Coweta County, GA",12,54.09,36.69
13,"Coweta County, GA",,71.16,53.75
13,"Crawford County, GA",1,54.42,36.51
13,"Crawford County, GA",2,58.73,39.49
13,"Crawford County, GA",3,66.16,45.66
13,"Crawford County, GA",4,73.63,52.85
13,"Crawford County, GA",5,81.49,62.88
13,"Crawford County, GA",6,88.04,71.59
13,"Crawford County, GA",7,90.41,75.45
13,"Crawford County, GA",8,89.65,75.03
13,"Crawford County, GA",9,84.88,67.97
13,"Crawford County, GA",10,75.71,55.21
13,"Crawford County, GA",11,66.41,45.97
13,"Crawford County, GA",12,57.19,38.66
13,"Crawford County, GA",,73.96,55.68
13,"Crisp County, GA",1,56.73,37.8
13,"Crisp County, GA",2,60.83,41.01
13,"Crisp County, GA",3,67.76,47.26
13,"Crisp County, GA",4,75.01,54.34
13,"Crisp County, GA",5,83.15,64.15
13,"Crisp County, GA",6,88.8,72.39
13,"Crisp County, GA",7,90.66,75.6
13,"Crisp County, GA",8,89.9,75.42
13,"Crisp County, GA",9,85.75,69.08
13,"Crisp County, GA",10,77.5,56.78
13,"Crisp County, GA",11,68.48,47.59
13,"Crisp County, GA",12,59.65,40.06
13,"Crisp County, GA",,75.42,56.87
13,"Dade County, GA",1,46.85,31.21
13,"Dade County, GA",2,51.19,34.61
13,"Dade County, GA",3,58.92,41.31
13,"Dade County, GA",4,66.89,49.35
13,"Dade County, GA",5,74.97,59
13,"Dade County, GA",6,81.83,67.4
13,"Dade County, GA",7,84.88,71.42
13,"Dade County, GA",8,85.23,71.01
13,"Dade County, GA",9,79.39,63.27
13,"Dade County, GA",10,69.37,51.49
13,"Dade County, GA",11,59.17,42.23
13,"Dade County, GA",12,49.62,34.3
13,"Dade County, GA",,67.43,51.46
13,"Dawson County, GA",1,46.5,31.9
13,"Dawson County, GA",2,50.41,35.09
13,"Dawson County, GA",3,57.77,41.43
13,"Dawson County, GA",4,65.7,49.27
13,"Dawson County, GA",5,73.56,58.62
13,"Dawson County, GA",6,80.35,66.66
13,"Dawson County, GA",7,83.37,70.41
13,"Dawson County, GA",8,83.36,70.07
13,"Dawson County, GA",9,77.71,63.08
13,"Dawson County, GA",10,67.98,51.77
13,"Dawson County, GA",11,58.24,42.71
13,"Dawson County, GA",12,49.1,34.9
13,"Dawson County, GA",,66.24,51.4
13,"Decatur County, GA",1,59.38,39.77
13,"Decatur County, GA",2,63.27,42.95
13,"Decatur County, GA",3,69.6,48.77
13,"Decatur County, GA",4,76.23,55.32
13,"Decatur County, GA",5,83.86,64.75
13,"Decatur County, GA",6,88.89,72.84
13,"Decatur County, GA",7,90.2,75.74
13,"Decatur County, GA",8,89.67,75.87
13,"Decatur County, GA",9,86.57,70.62
13,"Decatur County, GA",10,78.9,58.29
13,"Decatur County, GA",11,70.07,48.84
13,"Decatur County, GA",12,62.1,41.84
13,"Decatur County, GA",,76.62,58.04
13,"DeKalb County, GA",1,50.09,33.17
13,"DeKalb County, GA",2,54.25,36.33
13,"DeKalb County, GA",3,61.98,42.79
13,"DeKalb County, GA",4,69.91,50.5
13,"DeKalb County, GA",5,77.88,60.53
13,"DeKalb County, GA",6,84.79,69.1
13,"DeKalb County, GA",7,87.66,73.21
13,"DeKalb County, GA",8,87.43,73.07
13,"DeKalb County, GA",9,81.73,65.45
13,"DeKalb County, GA",10,71.86,52.93
13,"DeKalb County, GA",11,62.11,43.58
13,"DeKalb County, GA",12,52.79,35.83
13,"DeKalb County, GA",,70.28,53.12
13,"Dodge County, GA",1,56.81,37.78
13,"Dodge County, GA",2,61.01,40.96
13,"Dodge County, GA",3,67.69,46.92
13,"Dodge County, GA",4,74.94,53.74
13,"Dodge County, GA",5,83.2,63.37
13,"Dodge County, GA",6,89.28,71.98
13,"Dodge County, GA",7,91.42,75.78
13,"Dodge County, GA",8,90.2,75.41
13,"Dodge County, GA",9,85.86,68.9
13,"Dodge County, GA",10,77.32,56.38
13,"Dodge County, GA",11,68.4,47.09
13,"Dodge County, GA",12,59.63,39.93
13,"Dodge County, GA",,75.55,56.6
13,"Dooly County, GA",1,56.39,37.58
13,"Dooly County, GA",2,60.5,40.68
13,"Dooly County, GA",3,67.55,46.95
13,"Dooly County, GA",4,74.89,54.1
13,"Dooly County, GA",5,83.01,63.96
13,"Dooly County, GA",6,88.92,72.36
13,"Dooly County, GA",7,90.86,75.71
13,"Dooly County, GA",8,90.09,75.47
13,"Dooly County, GA",9,85.79,68.92
13,"Dooly County, GA",10,77.36,56.46
13,"Dooly County, GA",11,68.25,47.25
13,"Dooly County, GA",12,59.32,39.8
13,"Dooly County, GA",,75.31,56.68
13,"Dougherty County, GA",1,57.77,39.14
13,"Dougherty County, GA",2,61.82,42.42
13,"Dougherty County, GA",3,68.51,48.49
13,"Dougherty County, GA",4,75.43,55.3
13,"Dougherty County, GA",5,83.51,64.98
13,"Dougherty County, GA",6,88.98,73.12
13,"Dougherty County, GA",7,90.58,76.21
13,"Dougherty County, GA",8,90.05,76.15
13,"Dougherty County, GA",9,86.34,70.08
13,"Dougherty County, GA",10,78.29,57.88
13,"Dougherty County, GA",11,69.27,48.74
13,"Dougherty County, GA",12,60.7,41.39
13,"Dougherty County, GA",,76,57.9
13,"Douglas County, GA",1,50.3,32.98
13,"Douglas County, GA",2,54.49,36.19
13,"Douglas County, GA",3,62.19,42.6
13,"Douglas County, GA",4,70,50.34
13,"Douglas County, GA",5,77.74,60.24
13,"Douglas County, GA",6,84.49,68.74
13,"Douglas County, GA",7,87.43,72.9
13,"Douglas County, GA",8,87.36,72.7
13,"Douglas County, GA",9,81.77,64.89
13,"Douglas County, GA",10,72.05,52.45
13,"Douglas County, GA",11,62.26,43.03
13,"Douglas County, GA",12,53.02,35.57
13,"Douglas County, GA",,70.33,52.8
13,"Early County, GA",1,58.31,39.1
13,"Early County, GA",2,62.41,42.27
13,"Early County, GA",3,69.15,48.26
13,"Early County, GA",4,76.03,55.07
13,"Early County, GA",5,83.8,64.87
13,"Early County, GA",6,88.84,72.85
13,"Early County, GA",7,90.28,75.85
13,"Early County, GA",8,89.8,75.86
13,"Early County, GA",9,86.46,70.15
13,"Early County, GA",10,78.52,57.77
13,"Early County, GA",11,69.48,48.4
13,"Early County, GA",12,61.05,41.11
13,"Early County, GA",,76.24,57.7
13,"Echols County, GA",1,61.64,41.76
13,"Echols County, GA",2,65.41,44.82
13,"Echols County, GA",3,71.09,49.99
13,"Echols County, GA",4,77.38,56.39
13,"Echols County, GA",5,84.36,65.04
13,"Echols County, GA",6,88.74,72.89
13,"Echols County, GA",7,90.34,76.06
13,"Echols County, GA",8,89.57,76.27
13,"Echols County, GA",9,86.41,71.61
13,"Echols County, GA",10,79.39,60.53
13,"Echols County, GA",11,71.43,51.1
13,"Echols County, GA",12,64.18,44.03
13,"Echols County, GA",,77.55,59.28
13,"Effingham County, GA",1,58.74,39.55
13,"Effingham County, GA",2,62.6,42.47
13,"Effingham County, GA",3,69.02,47.84
13,"Effingham County, GA",4,75.94,53.64
13,"Effingham County, GA",5,83.66,62.54
13,"Effingham County, GA",6,89.3,71.44
13,"Effingham County, GA",7,91.25,75.55
13,"Effingham County, GA",8,89.5,75.12
13,"Effingham County, GA",9,85.37,69.63
13,"Effingham County, GA",10,77.82,58.16
13,"Effingham County, GA",11,70.01,48.84
13,"Effingham County, GA",12,61.49,41.84
13,"Effingham County, GA",,76.28,57.29
13,"Elbert County, GA",1,51.37,34.11
13,"Elbert County, GA",2,55.36,36.92
13,"Elbert County, GA",3,62.96,43.28
13,"Elbert County, GA",4,71.07,50.91
13,"Elbert County, GA",5,79.24,60.97
13,"Elbert County, GA",6,86.69,69.99
13,"Elbert County, GA",7,89.68,74.01
13,"Elbert County, GA",8,89.08,73.83
13,"Elbert County, GA",9,83.16,66.21
13,"Elbert County, GA",10,73.26,53.76
13,"Elbert County, GA",11,63.46,44.47
13,"Elbert County, GA",12,53.96,36.62
13,"Elbert County, GA",,71.68,53.84
13,"Emanuel County, GA",1,56.31,37.12
13,"Emanuel County, GA",2,60.44,40.29
13,"Emanuel County, GA",3,67.28,46.48
13,"Emanuel County, GA",4,74.47,53.04
13,"Emanuel County, GA",5,82.82,62.86
13,"Emanuel County, GA",6,89.22,71.71
13,"Emanuel County, GA",7,91.49,75.76
13,"Emanuel County, GA",8,89.98,75.08
13,"Emanuel County, GA",9,85.52,68.6
13,"Emanuel County, GA",10,76.76,56.28
13,"Emanuel County, GA",11,68.15,46.9
13,"Emanuel County, GA",12,59.17,39.41
13,"Emanuel County, GA",,75.2,56.2
13,"Evans County, GA",1,58.64,39.48
13,"Evans County, GA",2,62.67,42.63
13,"Evans County, GA",3,69.21,48.28
13,"Evans County, GA",4,76.13,54.53
13,"Evans County, GA",5,83.87,63.45
13,"Evans County, GA",6,89.66,72.2
13,"Evans County, GA",7,91.56,76.12
13,"Evans County, GA",8,89.82,75.6
13,"Evans County, GA",9,85.7,69.81
13,"Evans County, GA",10,78,58.17
13,"Evans County, GA",11,70.05,48.88
13,"Evans County, GA",12,61.45,41.81
13,"Evans County, GA",,76.46,57.65
13,"Fannin County, GA",1,44.31,29.89
13,"Fannin County, GA",2,48.23,33.1
13,"Fannin County, GA",3,55.45,39.67
13,"Fannin County, GA",4,63.42,47.64
13,"Fannin County, GA",5,71.31,56.69
13,"Fannin County, GA",6,78.13,64.6
13,"Fannin County, GA",7,80.97,68.33
13,"Fannin County, GA",8,81.07,67.82
13,"Fannin County, GA",9,75.61,61
13,"Fannin County, GA",10,65.92,50
13,"Fannin County, GA",11,56.06,41.01
13,"Fannin County, GA",12,46.94,33.02
13,"Fannin County, GA",,64.02,49.48
13,"Fayette County, GA",1,51.27,34.18
13,"Fayette County, GA",2,55.41,37.32
13,"Fayette County, GA",3,62.99,43.78
13,"Fayette County, GA",4,70.71,51.35
13,"Fayette County, GA",5,78.45,61.24
13,"Fayette County, GA",6,85.25,69.67
13,"Fayette County, GA",7,88,73.61
13,"Fayette County, GA",8,87.85,73.5
13,"Fayette County, GA",9,82.33,66.02
13,"Fayette County, GA",10,72.74,53.72
13,"Fayette County, GA",11,63.16,44.39
13,"Fayette County, GA",12,53.99,36.84
13,"Fayette County, GA",,71.08,53.88
13,"Floyd County, GA",1,49.79,32.81
13,"Floyd County, GA",2,54.16,36.17
13,"Floyd County, GA",3,62.06,42.67
13,"Floyd County, GA",4,70.09,50.81
13,"Floyd County, GA",5,78.04,60.86
13,"Floyd County, GA",6,84.84,69.32
13,"Floyd County, GA",7,87.8,73.57
13,"Floyd County, GA",8,88,73.35
13,"Floyd County, GA",9,82.28,65.08
13,"Floyd County, GA",10,72.27,52.52
13,"Floyd County, GA",11,62.01,43.14
13,"Floyd County, GA",12,52.51,35.56
13,"Floyd County, GA",,70.39,53.07
13,"Forsyth County, GA",1,48.53,32.97
13,"Forsyth County, GA",2,52.56,36.16
13,"Forsyth County, GA",3,60.14,42.49
13,"Forsyth County, GA",4,68.16,50.33
13,"Forsyth County, GA",5,76.12,60.09
13,"Forsyth County, GA",6,83.01,68.41
13,"Forsyth County, GA",7,86.03,72.28
13,"Forsyth County, GA",8,85.97,72.12
13,"Forsyth County, GA",9,80.11,64.68
13,"Forsyth County, GA",10,70.27,52.78
13,"Forsyth County, GA",11,60.46,43.59
13,"Forsyth County, GA",12,51.14,35.81
13,"Forsyth County, GA",,68.61,52.72
13,"Franklin County, GA",1,50.2,34.04
13,"Franklin County, GA",2,54.12,37
13,"Franklin County, GA",3,61.57,43.27
13,"Franklin County, GA",4,69.73,50.94
13,"Franklin County, GA",5,77.83,60.93
13,"Franklin County, GA",6,85.16,69.6
13,"Franklin County, GA",7,88.19,73.36
13,"Franklin County, GA",8,87.78,73.27
13,"Franklin County, GA",9,81.71,65.86
13,"Franklin County, GA",10,71.84,53.79
13,"Franklin County, GA",11,62.05,44.58
13,"Franklin County, GA",12,52.64,36.73
13,"Franklin County, GA",,70.31,53.69
13,"Fulton County, GA",1,50.02,33.09
13,"Fulton County, GA",2,54.18,36.31
13,"Fulton County, GA",3,61.9,42.77
13,"Fulton County, GA",4,69.79,50.51
13,"Fulton County, GA",5,77.67,60.44
13,"Fulton County, GA",6,84.53,68.96
13,"Fulton County, GA",7,87.37,73.02
13,"Fulton County, GA",8,87.31,72.9
13,"Fulton County, GA",9,81.61,65.18
13,"Fulton County, GA",10,71.8,52.78
13,"Fulton County, GA",11,62.02,43.42
13,"Fulton County, GA",12,52.72,35.77
13,"Fulton County, GA",,70.15,53.01
13,"Gilmer County, GA",1,45.56,30.98
13,"Gilmer County, GA",2,49.56,34.22
13,"Gilmer County, GA",3,57,40.79
13,"Gilmer County, GA",4,64.95,48.78
13,"Gilmer County, GA",5,72.88,58.06
13,"Gilmer County, GA",6,79.67,66.08
13,"Gilmer County, GA",7,82.53,69.81
13,"Gilmer County, GA",8,82.66,69.4
13,"Gilmer County, GA",9,77.15,62.43
13,"Gilmer County, GA",10,67.37,51.15
13,"Gilmer County, GA",11,57.43,42.05
13,"Gilmer County, GA",12,48.21,34.05
13,"Gilmer County, GA",,65.49,50.73
13,"Glascock County, GA",1,53.45,34.99
13,"Glascock County, GA",2,57.55,37.96
13,"Glascock County, GA",3,65.07,44.36
13,"Glascock County, GA",4,72.81,51.39
13,"Glascock County, GA",5,80.97,61.47
13,"Glascock County, GA",6,87.93,70.59
13,"Glascock County, GA",7,90.6,74.8
13,"Glascock County, GA",8,89.67,74.46
13,"Glascock County, GA",9,84.41,67.4
13,"Glascock County, GA",10,74.86,54.44
13,"Glascock County, GA",11,65.57,45.02
13,"Glascock County, GA",12,56.22,37.34
13,"Glascock County, GA",,73.33,54.6
13,"Glynn County, GA",1,61.88,45.96
13,"Glynn County, GA",2,64.98,48.73
13,"Glynn County, GA",3,70.04,53.35
13,"Glynn County, GA",4,75.77,58.74
13,"Glynn County, GA",5,82.03,66.9
13,"Glynn County, GA",6,87.01,74.37
13,"Glynn County, GA",7,89,77.75
13,"Glynn County, GA",8,88.08,77.79
13,"Glynn County, GA",9,84.7,73.7
13,"Glynn County, GA",10,78.48,64.5
13,"Glynn County, GA",11,71.36,55.78
13,"Glynn County, GA",12,64.43,48.82
13,"Glynn County, GA",,76.53,62.26
13,"Gordon County, GA",1,49.3,32.6
13,"Gordon County, GA",2,53.59,35.9
13,"Gordon County, GA",3,61.42,42.42
13,"Gordon County, GA",4,69.51,50.43
13,"Gordon County, GA",5,77.55,60.43
13,"Gordon County, GA",6,84.43,69.03
13,"Gordon County, GA",7,87.25,73.15
13,"Gordon County, GA",8,87.45,72.88
13,"Gordon County, GA",9,81.76,64.86
13,"Gordon County, GA",10,71.77,52.36
13,"Gordon County, GA",11,61.5,43.08
13,"Gordon County, GA",12,51.93,35.32
13,"Gordon County, GA",,69.86,52.79
13,"Grady County, GA",1,59.4,39.95
13,"Grady County, GA",2,63.24,43.05
13,"Grady County, GA",3,69.42,48.75
13,"Grady County, GA",4,76.06,55.28
13,"Grady County, GA",5,83.54,64.52
13,"Grady County, GA",6,88.39,72.54
13,"Grady County, GA",7,89.76,75.49
13,"Grady County, GA",8,89.21,75.63
13,"Grady County, GA",9,86.14,70.52
13,"Grady County, GA",10,78.64,58.51
13,"Grady County, GA",11,70.01,49.19
13,"Grady County, GA",12,62.14,42.11
13,"Grady County, GA",,76.39,58.03
13,"Greene County, GA",1,52.3,34.58
13,"Greene County, GA",2,56.26,37.26
13,"Greene County, GA",3,63.89,43.86
13,"Greene County, GA",4,71.77,51.25
13,"Greene County, GA",5,79.77,61.26
13,"Greene County, GA",6,87.04,70.24
13,"Greene County, GA",7,89.82,74.36
13,"Greene County, GA",8,89.23,74.07
13,"Greene County, GA",9,83.61,66.74
13,"Greene County, GA",10,73.96,54.1
13,"Greene County, GA",11,64.36,44.73
13,"Greene County, GA",12,55.02,37.08
13,"Greene County, GA",,72.32,54.21
13,"Gwinnett County, GA",1,49.55,33.68
13,"Gwinnett County, GA",2,53.6,36.8
13,"Gwinnett County, GA",3,61.27,43.29
13,"Gwinnett County, GA",4,69.26,51.09
13,"Gwinnett County, GA",5,77.32,61
13,"Gwinnett County, GA",6,84.31,69.43
13,"Gwinnett County, GA",7,87.15,73.26
13,"Gwinnett County, GA",8,87,73.14
13,"Gwinnett County, GA",9,81.09,65.64
13,"Gwinnett County, GA",10,71.29,53.68
13,"Gwinnett County, GA",11,61.51,44.34
13,"Gwinnett County, GA",12,52.19,36.46
13,"Gwinnett County, GA",,69.7,53.57
